year,precipitation,observed_boxcox_streamflow,modelled_boxcox_streamflow,gauge,streamflow_model,objective_function,optimiser
1965,1684.50656072,NA,297.68601359325,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1966,1017.57782902,NA,135.85008354160024,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1967,1378.50397175,NA,223.43188233406633,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1968,1199.48046184,160.64856617861432,179.99030477068132,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1969,1220.2694694,161.26036996110815,185.03493429915804,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1970,1350.77528858,180.8583731522971,216.7032814856881,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1971,1411.86069407,404.909788259832,231.52617475774335,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1972,1579.72928332,244.89088369601097,272.26091593238596,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1973,2383.87510348,415.6965837038844,467.3937397515283,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1974,1239.3199543,360.5272185049299,189.65769651524633,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1975,2115.81764567,403.15235025739514,402.3473173528662,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1976,1642.09912111,360.8598598802173,287.3954876282047,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1977,1916.21367383,342.7998557634824,353.91171563214095,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1978,1270.30734581,152.56742008901995,197.17705066289645,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1979,1677.48157142,378.21533480964325,295.9813401807394,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1980,1372.64443471,211.21725835280185,222.0100158264962,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1981,1626.55736547,181.4249051752018,283.62414841445764,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1982,1765.9545941,344.39311391755297,317.4500717398097,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1983,1186.48180255,65.78399529243886,176.83606951939825,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1984,1728.05196314,307.4961006123392,308.252675914351,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1985,2175.34000185,390.9789801030369,416.7909234135944,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1986,1305.72702058,149.90427674437666,205.7719360473042,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1987,1426.04960744,NA,234.9692352865694,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1988,1195.10355781,47.91936627714747,178.9282117751729,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1989,1691.73940204,273.76740083488875,299.4411240665303,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1990,1427.74516096,NA,235.38067577161505,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1991,1338.47536787,NA,213.7186010947407,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1992,1616.68917251,NA,281.22954744781464,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1993,1236.77407965,NA,189.0399183746533,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1994,1169.9391005,NA,172.82184214460077,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1995,1822.54409501,204.82811772669132,331.1819955206074,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1996,2183.61944857,461.5130704287402,418.8000015902518,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1997,1521.23673265,NA,258.0672009388162,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1998,1661.61494385,189.23209200284657,292.1311680296179,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1999,2338.41945554,426.74810589998617,456.36354010528,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2000,2061.2923845,400.4694566021035,389.11629890466816,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2001,1397.37251035,335.7868606659158,228.0104937327129,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2002,983.55637466,NA,127.594488233799,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2003,1371.53896774,NA,221.741764862446,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2004,1378.80301116,242.6236309150742,223.50444679071543,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2005,1208.1187189299999,265.6126894046234,182.08645133588016,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2006,2557.63896945,564.9305937043223,509.5590199711167,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2007,1370.63715557,138.30891469165684,221.5229324680283,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2008,1338.49796386,159.2944028900665,213.72408420392955,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2009,984.03432256,144.07931358222982,127.71046635745184,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2010,2300.63672015,NA,447.19523795978705,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2011,1645.2131179,434.85389566265013,288.151125438864,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2012,1124.11877872,166.8845948057304,161.70315128893705,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2013,1501.89632434,235.07874524572281,253.37408634102528,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2014,1360.41343459,326.6959423118773,219.04205960299308,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1959,1676.14868305,NA,295.65790310295387,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1960,1686.16739044,NA,298.0890277073088,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1961,790.72988564,NA,80.80349726509533,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1962,1302.21884571,NA,204.9206460425184,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1963,1324.60660572,NA,210.35322652201523,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1964,1784.06595873,NA,321.8449483901007,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1965,1684.50656072,NA,297.68601324259186,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1966,1017.57782902,NA,135.850081133679,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1967,1378.50397175,NA,223.43188103948756,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1968,1199.48046184,160.64856617861432,179.99030292387187,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1969,1220.2694694,161.26036996110815,185.0349325164761,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1970,1350.77528858,180.8583731522971,216.70328010557512,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1971,1411.86069407,404.909788259832,231.5261735660594,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1972,1579.72928332,244.89088369601097,272.2609152585232,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1973,2383.87510348,415.6965837038844,467.3937415582,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1974,1239.3199543,360.5272185049299,189.65769479132905,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1975,2115.81764567,403.15235025739514,402.34731833266574,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1976,1642.09912111,360.8598598802173,287.3954871467332,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1977,1916.21367383,342.7998557634824,353.91171599622567,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1978,1270.30734581,152.56742008901995,197.17704903456547,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1979,1677.48157142,378.21533480964325,295.9813398084114,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1980,1372.64443471,211.21725835280185,222.01001451384255,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1981,1626.55736547,181.4249051752018,283.62414788504464,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1982,1765.9545941,344.39311391755297,317.4500716403929,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1983,1186.48180255,65.78399529243886,176.83606763249207,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1984,1728.05196314,307.4961006123392,308.2526756980166,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1985,2175.34000185,390.9789801030369,416.79092457700153,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1986,1305.72702058,149.90427674437666,205.7719345282316,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1987,1426.04960744,NA,234.96923413865375,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1988,1195.10355781,47.91936627714747,178.92820991486212,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1989,1691.73940204,273.76740083488875,299.4411237381832,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1990,1427.74516096,NA,235.38067462892965,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1991,1338.47536787,NA,213.71859967668632,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1992,1616.68917251,NA,281.22954688796153,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1993,1236.77407965,NA,189.0399166428828,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1994,1169.9391005,NA,172.82184020666563,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1995,1822.54409501,204.82811772669132,331.1819955957513,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1996,2183.61944857,461.5130704287402,418.8000027791984,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1997,1521.23673265,NA,258.06720008452265,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1998,1661.61494385,189.23209200284657,292.13116760834646,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
1999,2338.41945554,426.74810589998617,456.3635417717353,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2000,2061.2923845,400.4694566021035,389.1162997162746,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2001,1397.37251035,335.7868606659158,228.01049249633752,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2002,983.55637466,NA,127.5944857209324,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2003,1371.53896774,NA,221.74176354638232,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2004,1378.80301116,242.6236309150742,223.50444549705907,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2005,1208.1187189299999,265.6126894046234,182.086449515717,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2006,2557.63896945,564.9305937043223,509.55902231379457,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2007,1370.63715557,138.30891469165684,221.52293114918285,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2008,1338.49796386,159.2944028900665,213.72408278594492,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2009,984.03432256,144.07931358222982,127.71046384605955,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2010,2300.63672015,NA,447.1952395096947,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
2011,1645.2131179,434.85389566265013,288.1511249669981,102101A,streamflow_model_precip_only,constant_sd_objective_function,cma_result
